PedidoID,ProductoID,Cantidad,distancia_km,Caducidad,Urgencia_3_Combinada_60_40
75,38,90,390.98,9,0.2426133849350104
75,39,80,390.98,30,0.19594671826834373
77,34,30,498.36,24,0.24926928875188445
77,40,40,498.36,12,0.27426928875188444
77,48,70,498.36,9,0.2909359554185511
77,19,30,498.36,21,0.25284071732331304
77,46,80,498.36,15,0.26426928875188443
77,27,20,498.36,30,0.24426928875188444
77,26,40,498.36,3,0.4242692887518844
77,2,100,498.36,27,0.24649151097410668
77,24,50,498.36,21,0.25284071732331304
77,46,30,498.36,15,0.26426928875188443
77,24,30,498.36,21,0.25284071732331304
77,25,10,498.36,15,0.26426928875188443
77,34,80,498.36,24,0.24926928875188445
77,10,70,498.36,15,0.26426928875188443
77,12,100,498.36,15,0.26426928875188443
77,18,90,498.36,6,0.32426928875188443
77,40,10,498.36,12,0.27426928875188444
77,48,100,498.36,9,0.2909359554185511
77,38,70,498.36,9,0.2909359554185511
77,28,10,498.36,12,0.27426928875188444
78,8,10,372.78,12,0.21775645208469274
78,8,100,372.78,12,0.21775645208469274
78,45,50,372.78,18,0.20108978541802608
78,32,50,372.78,18,0.20108978541802608
78,30,40,372.78,21,0.19632788065612133
78,7,40,372.78,12,0.21775645208469274
78,47,90,372.78,21,0.19632788065612133
78,27,100,372.78,30,0.18775645208469274
78,19,30,372.78,21,0.19632788065612133
78,41,20,372.78,18,0.20108978541802608
78,30,70,372.78,21,0.19632788065612133
78,34,20,372.78,24,0.19275645208469275
78,7,30,372.78,12,0.21775645208469274
78,18,70,372.78,6,0.26775645208469273
78,40,50,372.78,12,0.21775645208469274
78,5,80,372.78,3,0.36775645208469276
78,37,70,372.78,9,0.2344231187513594
78,27,70,372.78,30,0.18775645208469274
78,43,40,372.78,3,0.36775645208469276
78,28,90,372.78,12,0.21775645208469274
79,50,60,575.06,9,0.32545207719250874
79,23,30,575.06,18,0.2921187438591754
79,5,50,575.06,3,0.4587854105258421
79,10,10,575.06,15,0.29878541052584207
79,8,30,575.06,12,0.3087854105258421
79,32,40,575.06,18,0.2921187438591754
79,13,80,575.06,30,0.2787854105258421
79,29,90,575.06,30,0.2787854105258421
79,25,40,575.06,15,0.29878541052584207
79,7,20,575.06,12,0.3087854105258421
79,31,80,575.06,24,0.2837854105258421
79,16,10,575.06,12,0.3087854105258421
79,46,10,575.06,15,0.29878541052584207
79,30,70,575.06,21,0.28735683909727067
79,47,70,575.06,21,0.28735683909727067
79,8,60,575.06,12,0.3087854105258421
79,12,40,575.06,15,0.29878541052584207
79,6,30,575.06,18,0.2921187438591754
79,2,10,575.06,27,0.2810076327480643
81,6,100,644.56,18,0.3233947603297107
81,24,10,644.56,21,0.31863285556780596
81,38,80,644.56,9,0.35672809366304403
81,47,20,644.56,21,0.31863285556780596
81,32,90,644.56,18,0.3233947603297107
81,23,30,644.56,18,0.3233947603297107
81,3,60,644.56,21,0.31863285556780596
81,34,60,644.56,24,0.3150614269963774
81,45,60,644.56,18,0.3233947603297107
81,8,10,644.56,12,0.34006142699637737
81,33,30,644.56,24,0.3150614269963774
81,14,20,644.56,6,0.39006142699637736
81,12,60,644.56,15,0.33006142699637736
81,35,20,644.56,18,0.3233947603297107
81,15,100,644.56,12,0.34006142699637737
81,24,80,644.56,21,0.31863285556780596
81,13,30,644.56,30,0.3100614269963774
81,17,80,644.56,30,0.3100614269963774
81,1,40,644.56,9,0.35672809366304403
81,47,70,644.56,21,0.31863285556780596
82,43,50,299.5,3,0.3347793803298607
82,13,90,299.5,30,0.15477938032986072
82,2,40,299.5,27,0.15700160255208295
82,48,10,299.5,9,0.2014460469965274
82,1,70,299.5,9,0.2014460469965274
82,4,30,299.5,3,0.3347793803298607
82,35,60,299.5,18,0.16811271366319405
82,1,20,299.5,9,0.2014460469965274
82,32,60,299.5,18,0.16811271366319405
82,21,10,299.5,6,0.23477938032986073
82,33,70,299.5,24,0.15977938032986072
82,15,10,299.5,12,0.18477938032986072
82,20,10,299.5,3,0.3347793803298607
82,18,60,299.5,6,0.23477938032986073
82,25,90,299.5,15,0.17477938032986073
82,47,90,299.5,21,0.16335080890128928
82,11,50,299.5,21,0.16335080890128928
82,36,60,299.5,15,0.17477938032986073
82,34,60,299.5,24,0.15977938032986072
82,9,10,299.5,6,0.23477938032986073
83,27,40,299.5,30,0.15477938032986072
83,12,50,299.5,15,0.17477938032986073
83,31,60,299.5,24,0.15977938032986072
83,15,70,299.5,12,0.18477938032986072
83,30,30,299.5,21,0.16335080890128928
83,39,70,299.5,30,0.15477938032986072
83,19,40,299.5,21,0.16335080890128928
83,16,90,299.5,12,0.18477938032986072
83,31,30,299.5,24,0.15977938032986072
83,21,30,299.5,6,0.23477938032986073
83,17,70,299.5,30,0.15477938032986072
83,13,70,299.5,30,0.15477938032986072
83,33,60,299.5,24,0.15977938032986072
83,37,100,299.5,9,0.2014460469965274
83,50,100,299.5,9,0.2014460469965274
83,19,10,299.5,21,0.16335080890128928
83,23,10,299.5,18,0.16811271366319405
83,23,40,299.5,18,0.16811271366319405
83,1,70,299.5,9,0.2014460469965274
84,14,30,388.44,6,0.2748036811196364
84,47,40,388.44,21,0.20337510969106498
84,15,90,388.44,12,0.2248036811196364
84,18,60,388.44,6,0.2748036811196364
84,31,80,388.44,24,0.1998036811196364
84,15,20,388.44,12,0.2248036811196364
84,18,20,388.44,6,0.2748036811196364
84,9,10,388.44,6,0.2748036811196364
84,22,100,388.44,24,0.1998036811196364
84,37,10,388.44,9,0.24147034778630305
84,42,10,388.44,30,0.1948036811196364
84,29,20,388.44,30,0.1948036811196364
84,33,70,388.44,24,0.1998036811196364
84,20,10,388.44,3,0.37480368111963636
84,26,40,388.44,3,0.37480368111963636
84,9,50,388.44,6,0.2748036811196364
84,7,80,388.44,12,0.2248036811196364
84,13,80,388.44,30,0.1948036811196364
84,35,90,388.44,18,0.20813701445296973
85,3,30,504.57,21,0.2556353081475148
85,30,10,504.57,21,0.2556353081475148
85,49,10,504.57,21,0.2556353081475148
85,3,60,504.57,21,0.2556353081475148
85,43,80,504.57,3,0.42706387957608616
85,42,60,504.57,30,0.2470638795760862
85,1,50,504.57,9,0.29373054624275285
85,27,70,504.57,30,0.2470638795760862
85,29,20,504.57,30,0.2470638795760862
85,50,10,504.57,9,0.29373054624275285
85,14,60,504.57,6,0.3270638795760862
85,11,80,504.57,21,0.2556353081475148
85,40,60,504.57,12,0.2770638795760862
85,9,100,504.57,6,0.3270638795760862
85,5,40,504.57,3,0.42706387957608616
85,8,80,504.57,12,0.2770638795760862
85,42,50,504.57,30,0.2470638795760862
85,37,20,504.57,9,0.29373054624275285
85,18,70,504.57,6,0.3270638795760862
85,27,10,504.57,30,0.2470638795760862
86,16,40,299.5,12,0.18477938032986072
86,12,30,299.5,15,0.17477938032986073
86,5,10,299.5,3,0.3347793803298607
86,26,60,299.5,3,0.3347793803298607
86,3,100,299.5,21,0.16335080890128928
86,3,40,299.5,21,0.16335080890128928
86,36,40,299.5,15,0.17477938032986073
86,47,80,299.5,21,0.16335080890128928
86,35,80,299.5,18,0.16811271366319405
86,23,10,299.5,18,0.16811271366319405
86,49,90,299.5,21,0.16335080890128928
86,27,10,299.5,30,0.15477938032986072
86,47,10,299.5,21,0.16335080890128928
86,28,60,299.5,12,0.18477938032986072
86,27,80,299.5,30,0.15477938032986072
86,37,50,299.5,9,0.2014460469965274
86,34,60,299.5,24,0.15977938032986072
86,17,40,299.5,30,0.15477938032986072
86,49,30,299.5,21,0.16335080890128928
86,8,100,299.5,12,0.18477938032986072
87,11,20,498.36,21,0.25284071732331304
87,17,50,498.36,30,0.24426928875188444
87,15,50,498.36,12,0.27426928875188444
87,50,20,498.36,9,0.2909359554185511
87,41,80,498.36,18,0.2576026220852178
87,45,90,498.36,18,0.2576026220852178
87,13,100,498.36,30,0.24426928875188444
87,27,10,498.36,30,0.24426928875188444
87,39,80,498.36,30,0.24426928875188444
87,46,10,498.36,15,0.26426928875188443
87,6,10,498.36,18,0.2576026220852178
87,42,70,498.36,30,0.24426928875188444
87,34,20,498.36,24,0.24926928875188445
87,33,60,498.36,24,0.24926928875188445
87,2,20,498.36,27,0.24649151097410668
87,32,50,498.36,18,0.2576026220852178
87,35,10,498.36,18,0.2576026220852178
87,33,30,498.36,24,0.24926928875188445
87,15,70,498.36,12,0.27426928875188444
87,40,60,498.36,12,0.27426928875188444
88,28,100,372.78,12,0.21775645208469274
88,46,10,372.78,15,0.20775645208469276
88,19,10,372.78,21,0.19632788065612133
88,18,20,372.78,6,0.26775645208469273
88,45,40,372.78,18,0.20108978541802608
88,4,20,372.78,3,0.36775645208469276
88,35,60,372.78,18,0.20108978541802608
88,5,30,372.78,3,0.36775645208469276
88,47,90,372.78,21,0.19632788065612133
88,29,100,372.78,30,0.18775645208469274
88,43,60,372.78,3,0.36775645208469276
88,7,20,372.78,12,0.21775645208469274
88,34,70,372.78,24,0.19275645208469275
88,23,90,372.78,18,0.20108978541802608
88,11,40,372.78,21,0.19632788065612133
88,5,40,372.78,3,0.36775645208469276
88,43,70,372.78,3,0.36775645208469276
88,29,80,372.78,30,0.18775645208469274
88,38,70,372.78,9,0.2344231187513594
89,19,90,529.57,21,0.26688567378439804
89,32,40,529.57,18,0.2716475785463028
89,41,100,529.57,18,0.2716475785463028
89,1,90,529.57,9,0.3049809118796361
89,23,100,529.57,18,0.2716475785463028
89,36,90,529.57,15,0.27831424521296944
89,28,100,529.57,12,0.28831424521296944
89,14,40,529.57,6,0.33831424521296943
89,17,40,529.57,30,0.2583142452129695
89,44,90,529.57,21,0.26688567378439804
89,27,50,529.57,30,0.2583142452129695
89,25,80,529.57,15,0.27831424521296944
89,27,10,529.57,30,0.2583142452129695
89,37,80,529.57,9,0.3049809118796361
89,23,40,529.57,18,0.2716475785463028
89,11,50,529.57,21,0.26688567378439804
89,23,80,529.57,18,0.2716475785463028
89,20,30,529.57,3,0.43831424521296947
89,7,100,529.57,12,0.28831424521296944
89,43,40,529.57,3,0.43831424521296947
90,11,40,561.34,21,0.2811826384357492
90,26,50,561.34,3,0.4526112098643206
90,15,10,561.34,12,0.3026112098643206
90,4,50,561.34,3,0.4526112098643206
90,37,50,561.34,9,0.31927787653098727
90,43,90,561.34,3,0.4526112098643206
90,44,40,561.34,21,0.2811826384357492
90,41,20,561.34,18,0.28594454319765394
90,6,80,561.34,18,0.28594454319765394
90,28,20,561.34,12,0.3026112098643206
90,7,50,561.34,12,0.3026112098643206
90,26,100,561.34,3,0.4526112098643206
90,9,90,561.34,6,0.3526112098643206
90,5,70,561.34,3,0.4526112098643206
90,1,40,561.34,9,0.31927787653098727
90,17,70,561.34,30,0.27261120986432064
90,22,10,561.34,24,0.27761120986432064
90,50,60,561.34,9,0.31927787653098727
90,5,100,561.34,3,0.4526112098643206
90,48,90,561.34,9,0.31927787653098727
91,37,80,299.5,9,0.2014460469965274
91,36,90,299.5,15,0.17477938032986073
91,29,40,299.5,30,0.15477938032986072
91,1,60,299.5,9,0.2014460469965274
91,25,40,299.5,15,0.17477938032986073
91,28,10,299.5,12,0.18477938032986072
91,20,50,299.5,3,0.3347793803298607
91,5,50,299.5,3,0.3347793803298607
91,45,30,299.5,18,0.16811271366319405
91,16,40,299.5,12,0.18477938032986072
91,9,70,299.5,6,0.23477938032986073
91,28,30,299.5,12,0.18477938032986072
91,33,70,299.5,24,0.15977938032986072
91,6,100,299.5,18,0.16811271366319405
91,27,100,299.5,30,0.15477938032986072
91,39,30,299.5,30,0.15477938032986072
91,49,40,299.5,21,0.16335080890128928
91,14,20,299.5,6,0.23477938032986073
91,19,40,299.5,21,0.16335080890128928
91,39,80,299.5,30,0.15477938032986072
92,28,90,825.56,12,0.4215140742074117
92,12,20,825.56,15,0.4115140742074117
92,24,40,825.56,21,0.4000855027788403
92,9,70,825.56,6,0.4715140742074117
92,25,100,825.56,15,0.4115140742074117
92,36,50,825.56,15,0.4115140742074117
92,27,40,825.56,30,0.39151407420741174
92,15,40,825.56,12,0.4215140742074117
92,7,70,825.56,12,0.4215140742074117
92,17,20,825.56,30,0.39151407420741174
92,40,100,825.56,12,0.4215140742074117
92,36,40,825.56,15,0.4115140742074117
92,1,90,825.56,9,0.4381807408740784
92,24,20,825.56,21,0.4000855027788403
92,16,50,825.56,12,0.4215140742074117
92,12,10,825.56,15,0.4115140742074117
92,44,20,825.56,21,0.4000855027788403
92,36,100,825.56,15,0.4115140742074117
92,28,70,825.56,12,0.4215140742074117
92,17,40,825.56,30,0.39151407420741174
93,33,100,830.4,24,0.3986921449947124
93,11,30,830.4,21,0.40226357356614095
93,1,20,830.4,9,0.440358811661379
93,49,30,830.4,21,0.40226357356614095
93,33,70,830.4,24,0.3986921449947124
93,1,90,830.4,9,0.440358811661379
93,46,50,830.4,15,0.41369214499471235
93,17,90,830.4,30,0.3936921449947124
93,50,90,830.4,9,0.440358811661379
93,3,30,830.4,21,0.40226357356614095
93,13,90,830.4,30,0.3936921449947124
93,31,60,830.4,24,0.3986921449947124
93,7,100,830.4,12,0.42369214499471236
93,35,50,830.4,18,0.4070254783280457
93,25,80,830.4,15,0.41369214499471235
93,49,20,830.4,21,0.40226357356614095
93,23,30,830.4,18,0.4070254783280457
93,18,100,830.4,6,0.47369214499471235
93,24,70,830.4,21,0.40226357356614095
93,2,10,830.4,27,0.39591436721693457
94,25,50,242.85,15,0.1492860517966834
94,31,10,242.85,24,0.13428605179668338
94,28,80,242.85,12,0.15928605179668337
94,25,10,242.85,15,0.1492860517966834
94,14,100,242.85,6,0.20928605179668336
94,27,70,242.85,30,0.12928605179668337
94,30,40,242.85,21,0.13785748036811196
94,4,50,242.85,3,0.30928605179668334
94,21,60,242.85,6,0.20928605179668336
94,48,10,242.85,9,0.17595271846335003
94,24,20,242.85,21,0.13785748036811196
94,7,100,242.85,12,0.15928605179668337
94,8,70,242.85,12,0.15928605179668337
94,13,40,242.85,30,0.12928605179668337
94,18,100,242.85,6,0.20928605179668336
94,33,90,242.85,24,0.13428605179668338
94,23,40,242.85,18,0.1426193851300167
94,21,100,242.85,6,0.20928605179668336
94,6,90,242.85,18,0.1426193851300167
95,31,10,582.19,24,0.28699401480548126
95,50,60,582.19,9,0.3286606814721479
95,39,100,582.19,30,0.28199401480548125
95,4,10,582.19,3,0.4619940148054812
95,5,60,582.19,3,0.4619940148054812
95,40,60,582.19,12,0.3119940148054812
95,14,60,582.19,6,0.3619940148054812
95,16,90,582.19,12,0.3119940148054812
95,4,30,582.19,3,0.4619940148054812
95,28,70,582.19,12,0.3119940148054812
95,41,30,582.19,18,0.29532734813881456
95,14,40,582.19,6,0.3619940148054812
95,24,40,582.19,21,0.2905654433769098
95,31,30,582.19,24,0.28699401480548126
95,6,80,582.19,18,0.29532734813881456
95,33,90,582.19,24,0.28699401480548126
95,19,10,582.19,21,0.2905654433769098
95,27,80,582.19,30,0.28199401480548125
95,37,80,582.19,9,0.3286606814721479
95,27,100,582.19,30,0.28199401480548125
96,43,70,433.31,3,0.39499583736471433
96,4,30,433.31,3,0.39499583736471433
96,37,80,433.31,9,0.261662504031381
96,16,20,433.31,12,0.24499583736471436
96,42,30,433.31,30,0.21499583736471437
96,45,100,433.31,18,0.2283291706980477
96,50,70,433.31,9,0.261662504031381
96,30,90,433.31,21,0.22356726593614296
96,46,40,433.31,15,0.23499583736471438
96,28,10,433.31,12,0.24499583736471436
96,5,80,433.31,3,0.39499583736471433
96,24,60,433.31,21,0.22356726593614296
96,36,20,433.31,15,0.23499583736471438
96,48,70,433.31,9,0.261662504031381
96,2,60,433.31,27,0.2172180595869366
96,37,20,433.31,9,0.261662504031381
96,45,90,433.31,18,0.2283291706980477
96,32,70,433.31,18,0.2283291706980477
96,41,10,433.31,18,0.2283291706980477
96,7,80,433.31,12,0.24499583736471436
97,12,90,504.57,15,0.2670638795760862
97,38,20,504.57,9,0.29373054624275285
97,25,60,504.57,15,0.2670638795760862
97,37,90,504.57,9,0.29373054624275285
97,24,10,504.57,21,0.2556353081475148
97,10,50,504.57,15,0.2670638795760862
97,6,20,504.57,18,0.26039721290941953
97,31,70,504.57,24,0.2520638795760862
97,12,50,504.57,15,0.2670638795760862
97,25,80,504.57,15,0.2670638795760862
97,2,40,504.57,27,0.24928610179830843
97,38,40,504.57,9,0.29373054624275285
97,9,90,504.57,6,0.3270638795760862
97,44,30,504.57,21,0.2556353081475148
97,31,30,504.57,24,0.2520638795760862
97,45,40,504.57,18,0.26039721290941953
97,13,70,504.57,30,0.2470638795760862
97,22,70,504.57,24,0.2520638795760862
97,12,60,504.57,15,0.2670638795760862
97,7,90,504.57,12,0.2770638795760862
99,44,70,82.21,21,0.06556713093175529
99,10,70,82.21,15,0.07699570236032671
99,11,50,82.21,21,0.06556713093175529
99,34,90,82.21,24,0.06199570236032671
99,49,40,82.21,21,0.06556713093175529
99,16,30,82.21,12,0.08699570236032671
99,24,50,82.21,21,0.06556713093175529
99,12,20,82.21,15,0.07699570236032671
99,33,60,82.21,24,0.06199570236032671
99,23,10,82.21,18,0.07032903569366004
99,6,60,82.21,18,0.07032903569366004
99,29,70,82.21,30,0.05699570236032671
99,41,70,82.21,18,0.07032903569366004
99,31,50,82.21,24,0.06199570236032671
99,35,70,82.21,18,0.07032903569366004
99,46,90,82.21,15,0.07699570236032671
99,17,80,82.21,30,0.05699570236032671
99,15,90,82.21,12,0.08699570236032671
99,10,50,82.21,15,0.07699570236032671
99,17,90,82.21,30,0.05699570236032671
100,32,60,132.08,18,0.09277126506611466
100,44,90,132.08,21,0.08800936030420989
100,25,80,132.08,15,0.09943793173278133
100,24,100,132.08,21,0.08800936030420989
100,35,70,132.08,18,0.09277126506611466
100,39,70,132.08,30,0.07943793173278133
100,2,80,132.08,27,0.08166015395500355
100,6,60,132.08,18,0.09277126506611466
100,46,10,132.08,15,0.09943793173278133
100,41,80,132.08,18,0.09277126506611466
100,13,10,132.08,30,0.07943793173278133
100,1,30,132.08,9,0.126104598399448
100,9,80,132.08,6,0.1594379317327813
100,16,10,132.08,12,0.10943793173278132
100,47,100,132.08,21,0.08800936030420989
100,8,30,132.08,12,0.10943793173278132
100,16,50,132.08,12,0.10943793173278132
100,9,30,132.08,6,0.1594379317327813
100,17,60,132.08,30,0.07943793173278133
100,47,80,132.08,21,0.08800936030420989
