LineaPedidoID,PedidoID,ProductoID,Cantidad,Nombre,PrecioVenta,TiempoFabricacionMedio,Caducidad,FechaPedido,ClienteID,DestinoEntregaID,PedidoID_destino,FechaPedido_destino,nombre_completo,distancia_km,latitude,longitude,Urgencia_1_Caducidad,Urgencia_2_Distancia,Urgencia_3_Combinada_60_40,Urgencia_4_Combinada_40_60,Urgencia_5_Tres_Factores,Urgencia_6_Logaritmica
1213,61,13,70,Producto13,29.33,10,30,2025-12-13,67,8,66,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.03333333333333333,0.1485948293319533,0.07943793173278133,0.10249023093250532,0.2612451154662527,0.0645146682934423
1213,61,13,70,Producto13,29.33,10,30,2025-12-13,67,8,100,2025-12-11,Destino Lleida,132.08,41.6147605,0.6267842,0.03333333333333333,0.1485948293319533,0.07943793173278133,0.10249023093250532,0.2612451154662527,0.0645146682934423
1214,61,44,80,Producto44,17.32,7,21,2025-12-13,67,8,53,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.047619047619047616,0.1485948293319533,0.08800936030420989,0.10820451664679104,0.2083879726091098,0.07412580326177365
1214,61,44,80,Producto44,17.32,7,21,2025-12-13,67,8,61,2025-12-13,Destino Lleida,132.08,41.6147605,0.6267842,0.047619047619047616,0.1485948293319533,0.08800936030420989,0.10820451664679104,0.2083879726091098,0.07412580326177365
1214,61,44,80,Producto44,17.32,7,21,2025-12-13,67,8,66,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.047619047619047616,0.1485948293319533,0.08800936030420989,0.10820451664679104,0.2083879726091098,0.07412580326177365
1214,61,44,80,Producto44,17.32,7,21,2025-12-13,67,8,100,2025-12-11,Destino Lleida,132.08,41.6147605,0.6267842,0.047619047619047616,0.1485948293319533,0.08800936030420989,0.10820451664679104,0.2083879726091098,0.07412580326177365
1215,61,48,20,Producto48,52.82,3,9,2025-12-13,67,8,53,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.1111111111111111,0.1485948293319533,0.126104598399448,0.13360134204361643,0.16013400435514155,0.11531415327782706
1215,61,48,20,Producto48,52.82,3,9,2025-12-13,67,8,61,2025-12-13,Destino Lleida,132.08,41.6147605,0.6267842,0.1111111111111111,0.1485948293319533,0.126104598399448,0.13360134204361643,0.16013400435514155,0.11531415327782706
1215,61,48,20,Producto48,52.82,3,9,2025-12-13,67,8,66,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.1111111111111111,0.1485948293319533,0.126104598399448,0.13360134204361643,0.16013400435514155,0.11531415327782706
1215,61,48,20,Producto48,52.82,3,9,2025-12-13,67,8,100,2025-12-11,Destino Lleida,132.08,41.6147605,0.6267842,0.1111111111111111,0.1485948293319533,0.126104598399448,0.13360134204361643,0.16013400435514155,0.11531415327782706
1216,61,6,70,Producto6,85.57,6,18,2025-12-13,67,8,53,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.05555555555555555,0.1485948293319533,0.09277126506611466,0.11137911982139422,0.19235622657736376,0.07940884720654168
1216,61,6,70,Producto6,85.57,6,18,2025-12-13,67,8,61,2025-12-13,Destino Lleida,132.08,41.6147605,0.6267842,0.05555555555555555,0.1485948293319533,0.09277126506611466,0.11137911982139422,0.19235622657736376,0.07940884720654168
1216,61,6,70,Producto6,85.57,6,18,2025-12-13,67,8,66,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.05555555555555555,0.1485948293319533,0.09277126506611466,0.11137911982139422,0.19235622657736376,0.07940884720654168
1216,61,6,70,Producto6,85.57,6,18,2025-12-13,67,8,100,2025-12-11,Destino Lleida,132.08,41.6147605,0.6267842,0.05555555555555555,0.1485948293319533,0.09277126506611466,0.11137911982139422,0.19235622657736376,0.07940884720654168
1217,61,28,40,Producto28,24.6,4,12,2025-12-13,67,8,53,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.08333333333333333,0.1485948293319533,0.10943793173278132,0.12249023093250533,0.16624511546625267,0.09759168768882406
1217,61,28,40,Producto28,24.6,4,12,2025-12-13,67,8,61,2025-12-13,Destino Lleida,132.08,41.6147605,0.6267842,0.08333333333333333,0.1485948293319533,0.10943793173278132,0.12249023093250533,0.16624511546625267,0.09759168768882406
1217,61,28,40,Producto28,24.6,4,12,2025-12-13,67,8,66,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.08333333333333333,0.1485948293319533,0.10943793173278132,0.12249023093250533,0.16624511546625267,0.09759168768882406
1217,61,28,40,Producto28,24.6,4,12,2025-12-13,67,8,100,2025-12-11,Destino Lleida,132.08,41.6147605,0.6267842,0.08333333333333333,0.1485948293319533,0.10943793173278132,0.12249023093250533,0.16624511546625267,0.09759168768882406
1218,61,5,70,Producto5,64.84,1,3,2025-12-13,67,8,53,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.3333333333333333,0.1485948293319533,0.2594379317327813,0.2224902309325053,0.23124511546625265,0.2429392430335952
1218,61,5,70,Producto5,64.84,1,3,2025-12-13,67,8,61,2025-12-13,Destino Lleida,132.08,41.6147605,0.6267842,0.3333333333333333,0.1485948293319533,0.2594379317327813,0.2224902309325053,0.23124511546625265,0.2429392430335952
1218,61,5,70,Producto5,64.84,1,3,2025-12-13,67,8,66,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.3333333333333333,0.1485948293319533,0.2594379317327813,0.2224902309325053,0.23124511546625265,0.2429392430335952
1218,61,5,70,Producto5,64.84,1,3,2025-12-13,67,8,100,2025-12-11,Destino Lleida,132.08,41.6147605,0.6267842,0.3333333333333333,0.1485948293319533,0.2594379317327813,0.2224902309325053,0.23124511546625265,0.2429392430335952
1219,61,23,80,Producto23,22.06,6,18,2025-12-13,67,8,53,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.05555555555555555,0.1485948293319533,0.09277126506611466,0.11137911982139422,0.19235622657736376,0.07940884720654168
1219,61,23,80,Producto23,22.06,6,18,2025-12-13,67,8,61,2025-12-13,Destino Lleida,132.08,41.6147605,0.6267842,0.05555555555555555,0.1485948293319533,0.09277126506611466,0.11137911982139422,0.19235622657736376,0.07940884720654168
1219,61,23,80,Producto23,22.06,6,18,2025-12-13,67,8,66,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.05555555555555555,0.1485948293319533,0.09277126506611466,0.11137911982139422,0.19235622657736376,0.07940884720654168
1219,61,23,80,Producto23,22.06,6,18,2025-12-13,67,8,100,2025-12-11,Destino Lleida,132.08,41.6147605,0.6267842,0.05555555555555555,0.1485948293319533,0.09277126506611466,0.11137911982139422,0.19235622657736376,0.07940884720654168
1220,61,7,90,Producto7,49.53,4,12,2025-12-13,67,8,53,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.08333333333333333,0.1485948293319533,0.10943793173278132,0.12249023093250533,0.16624511546625267,0.09759168768882406
1220,61,7,90,Producto7,49.53,4,12,2025-12-13,67,8,61,2025-12-13,Destino Lleida,132.08,41.6147605,0.6267842,0.08333333333333333,0.1485948293319533,0.10943793173278132,0.12249023093250533,0.16624511546625267,0.09759168768882406
1220,61,7,90,Producto7,49.53,4,12,2025-12-13,67,8,66,2025-12-14,Destino Lleida,132.08,41.6147605,0.6267842,0.08333333333333333,0.1485948293319533,0.10943793173278132,0.12249023093250533,0.16624511546625267,0.09759168768882406
1220,61,7,90,Producto7,49.53,4,12,2025-12-13,67,8,100,2025-12-11,Destino Lleida,132.08,41.6147605,0.6267842,0.08333333333333333,0.1485948293319533,0.10943793173278132,0.12249023093250533,0.16624511546625267,0.09759168768882406
1221,62,35,20,Producto35,83.82,6,18,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.05555555555555555,0.34067232185046015,0.1696022620735174,0.2266256153324983,0.2499794743329158,0.12579842114757292
1221,62,35,20,Producto35,83.82,6,18,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.05555555555555555,0.34067232185046015,0.1696022620735174,0.2266256153324983,0.2499794743329158,0.12579842114757292
1222,62,25,100,Producto25,40.69,5,15,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.06666666666666667,0.34067232185046015,0.17626892874018407,0.23107005977694275,0.2355350298884714,0.13312833105467967
1222,62,25,100,Producto25,40.69,5,15,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.06666666666666667,0.34067232185046015,0.17626892874018407,0.23107005977694275,0.2355350298884714,0.13312833105467967
1223,62,38,20,Producto38,41.61,3,9,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.1111111111111111,0.34067232185046015,0.20293559540685074,0.24884783755472054,0.21775725211069358,0.16170372721885828
1223,62,38,20,Producto38,41.61,3,9,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.1111111111111111,0.34067232185046015,0.20293559540685074,0.24884783755472054,0.21775725211069358,0.16170372721885828
1224,62,42,20,Producto42,63.8,10,30,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.03333333333333333,0.34067232185046015,0.15626892874018405,0.21773672644360942,0.31886836322180473,0.11090424223447354
1224,62,42,20,Producto42,63.8,10,30,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.03333333333333333,0.34067232185046015,0.15626892874018405,0.21773672644360942,0.31886836322180473,0.11090424223447354
1225,62,49,50,Producto49,58.45,7,21,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.047619047619047616,0.34067232185046015,0.16484035731161262,0.22345101215789515,0.26601122036466185,0.12051537720280489
1225,62,49,50,Producto49,58.45,7,21,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.047619047619047616,0.34067232185046015,0.16484035731161262,0.22345101215789515,0.26601122036466185,0.12051537720280489
1226,62,36,30,Producto36,36.98,5,15,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.06666666666666667,0.34067232185046015,0.17626892874018407,0.23107005977694275,0.2355350298884714,0.13312833105467967
1226,62,36,30,Producto36,36.98,5,15,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.06666666666666667,0.34067232185046015,0.17626892874018407,0.23107005977694275,0.2355350298884714,0.13312833105467967
1227,62,31,90,Producto31,96.86,8,24,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.041666666666666664,0.34067232185046015,0.16126892874018406,0.22107005977694275,0.2830350298884714,0.1165267624225585
1227,62,31,90,Producto31,96.86,8,24,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.041666666666666664,0.34067232185046015,0.16126892874018406,0.22107005977694275,0.2830350298884714,0.1165267624225585
1228,62,34,90,Producto34,44.47,8,24,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.041666666666666664,0.34067232185046015,0.16126892874018406,0.22107005977694275,0.2830350298884714,0.1165267624225585
1228,62,34,90,Producto34,44.47,8,24,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.041666666666666664,0.34067232185046015,0.16126892874018406,0.22107005977694275,0.2830350298884714,0.1165267624225585
1229,62,45,30,Producto45,86.39,6,18,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.05555555555555555,0.34067232185046015,0.1696022620735174,0.2266256153324983,0.2499794743329158,0.12579842114757292
1229,62,45,30,Producto45,86.39,6,18,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.05555555555555555,0.34067232185046015,0.1696022620735174,0.2266256153324983,0.2499794743329158,0.12579842114757292
1230,62,19,30,Producto19,29.87,7,21,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.047619047619047616,0.34067232185046015,0.16484035731161262,0.22345101215789515,0.26601122036466185,0.12051537720280489
1230,62,19,30,Producto19,29.87,7,21,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.047619047619047616,0.34067232185046015,0.16484035731161262,0.22345101215789515,0.26601122036466185,0.12051537720280489
1231,62,34,80,Producto34,44.47,8,24,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.041666666666666664,0.34067232185046015,0.16126892874018406,0.22107005977694275,0.2830350298884714,0.1165267624225585
1231,62,34,80,Producto34,44.47,8,24,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.041666666666666664,0.34067232185046015,0.16126892874018406,0.22107005977694275,0.2830350298884714,0.1165267624225585
1232,62,43,80,Producto43,33.04,1,3,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.3333333333333333,0.34067232185046015,0.33626892874018405,0.3377367264436094,0.2888683632218047,0.2893288169746264
1232,62,43,80,Producto43,33.04,1,3,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.3333333333333333,0.34067232185046015,0.33626892874018405,0.3377367264436094,0.2888683632218047,0.2893288169746264
1233,62,7,90,Producto7,49.53,4,12,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.08333333333333333,0.34067232185046015,0.18626892874018405,0.2377367264436094,0.22386836322180473,0.1439812616298553
1233,62,7,90,Producto7,49.53,4,12,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.08333333333333333,0.34067232185046015,0.18626892874018405,0.2377367264436094,0.22386836322180473,0.1439812616298553
1234,62,28,90,Producto28,24.6,4,12,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.08333333333333333,0.34067232185046015,0.18626892874018405,0.2377367264436094,0.22386836322180473,0.1439812616298553
1234,62,28,90,Producto28,24.6,4,12,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.08333333333333333,0.34067232185046015,0.18626892874018405,0.2377367264436094,0.22386836322180473,0.1439812616298553
1235,62,5,60,Producto5,64.84,1,3,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.3333333333333333,0.34067232185046015,0.33626892874018405,0.3377367264436094,0.2888683632218047,0.2893288169746264
1235,62,5,60,Producto5,64.84,1,3,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.3333333333333333,0.34067232185046015,0.33626892874018405,0.3377367264436094,0.2888683632218047,0.2893288169746264
1236,62,23,20,Producto23,22.06,6,18,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.05555555555555555,0.34067232185046015,0.1696022620735174,0.2266256153324983,0.2499794743329158,0.12579842114757292
1236,62,23,20,Producto23,22.06,6,18,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.05555555555555555,0.34067232185046015,0.1696022620735174,0.2266256153324983,0.2499794743329158,0.12579842114757292
1237,62,22,40,Producto22,17.45,8,24,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.041666666666666664,0.34067232185046015,0.16126892874018406,0.22107005977694275,0.2830350298884714,0.1165267624225585
1237,62,22,40,Producto22,17.45,8,24,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.041666666666666664,0.34067232185046015,0.16126892874018406,0.22107005977694275,0.2830350298884714,0.1165267624225585
1238,62,5,30,Producto5,64.84,1,3,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.3333333333333333,0.34067232185046015,0.33626892874018405,0.3377367264436094,0.2888683632218047,0.2893288169746264
1238,62,5,30,Producto5,64.84,1,3,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.3333333333333333,0.34067232185046015,0.33626892874018405,0.3377367264436094,0.2888683632218047,0.2893288169746264
1239,62,27,30,Producto27,93.76,10,30,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.03333333333333333,0.34067232185046015,0.15626892874018405,0.21773672644360942,0.31886836322180473,0.11090424223447354
1239,62,27,30,Producto27,93.76,10,30,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.03333333333333333,0.34067232185046015,0.15626892874018405,0.21773672644360942,0.31886836322180473,0.11090424223447354
1240,62,35,80,Producto35,83.82,6,18,2025-12-14,42,23,32,2025-12-12,Destino Valencia,302.81,39.4697065,-0.3763353,0.05555555555555555,0.34067232185046015,0.1696022620735174,0.2266256153324983,0.2499794743329158,0.12579842114757292
1240,62,35,80,Producto35,83.82,6,18,2025-12-14,42,23,62,2025-12-14,Destino Valencia,302.81,39.4697065,-0.3763353,0.05555555555555555,0.34067232185046015,0.1696022620735174,0.2266256153324983,0.2499794743329158,0.12579842114757292
1241,63,3,90,Producto3,74.19,7,21,2025-12-15,15,32,8,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1241,63,3,90,Producto3,74.19,7,21,2025-12-15,15,32,15,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1241,63,3,90,Producto3,74.19,7,21,2025-12-15,15,32,25,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1241,63,3,90,Producto3,74.19,7,21,2025-12-15,15,32,63,2025-12-15,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1241,63,3,90,Producto3,74.19,7,21,2025-12-15,15,32,90,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1242,63,34,60,Producto34,44.47,8,24,2025-12-15,15,32,8,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.041666666666666664,0.6315280246608015,0.27761120986432064,0.39558348146314753,0.3702917407315738,0.1754305004061412
1242,63,34,60,Producto34,44.47,8,24,2025-12-15,15,32,15,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.041666666666666664,0.6315280246608015,0.27761120986432064,0.39558348146314753,0.3702917407315738,0.1754305004061412
1242,63,34,60,Producto34,44.47,8,24,2025-12-15,15,32,25,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.041666666666666664,0.6315280246608015,0.27761120986432064,0.39558348146314753,0.3702917407315738,0.1754305004061412
1242,63,34,60,Producto34,44.47,8,24,2025-12-15,15,32,63,2025-12-15,Destino Palencia,561.34,42.0108856,-4.5328735,0.041666666666666664,0.6315280246608015,0.27761120986432064,0.39558348146314753,0.3702917407315738,0.1754305004061412
1242,63,34,60,Producto34,44.47,8,24,2025-12-15,15,32,90,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.041666666666666664,0.6315280246608015,0.27761120986432064,0.39558348146314753,0.3702917407315738,0.1754305004061412
1243,63,29,50,Producto29,64.14,10,30,2025-12-15,15,32,8,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.03333333333333333,0.6315280246608015,0.27261120986432064,0.3922501481298142,0.4061250740649071,0.16980798021805624
1243,63,29,50,Producto29,64.14,10,30,2025-12-15,15,32,15,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.03333333333333333,0.6315280246608015,0.27261120986432064,0.3922501481298142,0.4061250740649071,0.16980798021805624
1243,63,29,50,Producto29,64.14,10,30,2025-12-15,15,32,25,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.03333333333333333,0.6315280246608015,0.27261120986432064,0.3922501481298142,0.4061250740649071,0.16980798021805624
1243,63,29,50,Producto29,64.14,10,30,2025-12-15,15,32,63,2025-12-15,Destino Palencia,561.34,42.0108856,-4.5328735,0.03333333333333333,0.6315280246608015,0.27261120986432064,0.3922501481298142,0.4061250740649071,0.16980798021805624
1243,63,29,50,Producto29,64.14,10,30,2025-12-15,15,32,90,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.03333333333333333,0.6315280246608015,0.27261120986432064,0.3922501481298142,0.4061250740649071,0.16980798021805624
1244,63,43,90,Producto43,33.04,1,3,2025-12-15,15,32,8,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1244,63,43,90,Producto43,33.04,1,3,2025-12-15,15,32,15,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1244,63,43,90,Producto43,33.04,1,3,2025-12-15,15,32,25,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1244,63,43,90,Producto43,33.04,1,3,2025-12-15,15,32,63,2025-12-15,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1244,63,43,90,Producto43,33.04,1,3,2025-12-15,15,32,90,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1245,63,26,70,Producto26,48.26,1,3,2025-12-15,15,32,8,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1245,63,26,70,Producto26,48.26,1,3,2025-12-15,15,32,15,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1245,63,26,70,Producto26,48.26,1,3,2025-12-15,15,32,25,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1245,63,26,70,Producto26,48.26,1,3,2025-12-15,15,32,63,2025-12-15,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1245,63,26,70,Producto26,48.26,1,3,2025-12-15,15,32,90,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1246,63,3,80,Producto3,74.19,7,21,2025-12-15,15,32,8,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1246,63,3,80,Producto3,74.19,7,21,2025-12-15,15,32,15,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1246,63,3,80,Producto3,74.19,7,21,2025-12-15,15,32,25,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1246,63,3,80,Producto3,74.19,7,21,2025-12-15,15,32,63,2025-12-15,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1246,63,3,80,Producto3,74.19,7,21,2025-12-15,15,32,90,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1247,63,44,40,Producto44,17.32,7,21,2025-12-15,15,32,8,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1247,63,44,40,Producto44,17.32,7,21,2025-12-15,15,32,15,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1247,63,44,40,Producto44,17.32,7,21,2025-12-15,15,32,25,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1247,63,44,40,Producto44,17.32,7,21,2025-12-15,15,32,63,2025-12-15,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1247,63,44,40,Producto44,17.32,7,21,2025-12-15,15,32,90,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
1248,63,18,80,Producto18,71.71,2,6,2025-12-15,15,32,8,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.16666666666666666,0.6315280246608015,0.3526112098643206,0.4455834814631475,0.3127917407315738,0.2547605801210434
1248,63,18,80,Producto18,71.71,2,6,2025-12-15,15,32,15,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.16666666666666666,0.6315280246608015,0.3526112098643206,0.4455834814631475,0.3127917407315738,0.2547605801210434
1248,63,18,80,Producto18,71.71,2,6,2025-12-15,15,32,25,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.16666666666666666,0.6315280246608015,0.3526112098643206,0.4455834814631475,0.3127917407315738,0.2547605801210434
1248,63,18,80,Producto18,71.71,2,6,2025-12-15,15,32,63,2025-12-15,Destino Palencia,561.34,42.0108856,-4.5328735,0.16666666666666666,0.6315280246608015,0.3526112098643206,0.4455834814631475,0.3127917407315738,0.2547605801210434
1248,63,18,80,Producto18,71.71,2,6,2025-12-15,15,32,90,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.16666666666666666,0.6315280246608015,0.3526112098643206,0.4455834814631475,0.3127917407315738,0.2547605801210434
1249,63,43,60,Producto43,33.04,1,3,2025-12-15,15,32,8,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1249,63,43,60,Producto43,33.04,1,3,2025-12-15,15,32,15,2025-12-11,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1249,63,43,60,Producto43,33.04,1,3,2025-12-15,15,32,25,2025-12-13,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
1249,63,43,60,Producto43,33.04,1,3,2025-12-15,15,32,63,2025-12-15,Destino Palencia,561.34,42.0108856,-4.5328735,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
